Lottery Number,Project Name,PHN,Street Name,Boro,NC/Pres,Oversight Agency,Unit Size,Rent,Number of Units,Eligible Household Size,income_min1,income_max1,hh_size2,income_min2,income_max2,hh_size3,income_min3,income_max3,hh_size4,income_min4,income_max4,hh_size5,income_min5,income_max5,hh_size6,income_min6,income_max6,Total Application Count,OPEN APPLICATION PERIOD START,open_year,Project Close,Open Market units
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,1000,2.0,3,36858,42950,4.0,36858.0,47700.0,5.0,36858.0,51550.0,6.0,36858.0,55350.0,,,,,,,70425.0,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,1224,8.0,3,44538,51540,4.0,44538.0,57240.0,5.0,44538.0,61860.0,6.0,44538.0,66420.0,,,,,,,70425.0,10/26/17,2017,STILL IN PROGRESS,
407,ELTON CROSSING APARTMENTS,432,EAST 162 STREET,2,New Construction,HDC,3,1740,4.0,3,62229,85900,4.0,62229.0,95400.0,5.0,62229.0,103100.0,6.0,62229.0,110700.0,,,,,,,70425.0,10/26/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,0,670,2.0,1,24858,33400,,,,,,,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,0,820,2.0,1,30000,40080,,,,,,,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,0,1254,3.0,1,44880,86840,,,,,,,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,1,721,4.0,1,26675,33400,2.0,26675.0,38200.0,,,,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,1,881,4.0,1,32160,40080,2.0,32160.0,45840.0,,,,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,1,1577,3.0,1,56023,86840,2.0,56023.0,99320.0,,,,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,871,5.0,2,31852,38200,3.0,31852.0,42950.0,4.0,31852.0,47700.0,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,1064,4.0,2,38468,45840,3.0,38468.0,51540.0,4.0,38468.0,57240.0,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,1597,2.0,2,0,22820,3.0,0.0,25770.0,4.0,0.0,28620.0,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,2,1899,3.0,2,67098,99320,3.0,67098.0,111670.0,4.0,67098.0,124020.0,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,3,1001,2.0,3,36892,42950,4.0,36892.0,47700.0,5.0,36892.0,51550.0,6.0,36892.0,55350.0,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,3,1223,2.0,4,44503,57240,5.0,44503.0,61860.0,6.0,44503.0,66420.0,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
408,695 Grand Street,695,GRAND STREET,3,New Construction,HPD,3,2056,2.0,4,0,28620,5.0,0.0,30930.0,6.0,0.0,33210.0,,,,,,,,,,89260.0,10/27/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,0,707,5.0,1,26572,33400,2.0,26572.0,38200.0,,,,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,0,865,23.0,1,31989,40080,2.0,31989.0,45840.0,,,,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,0,1321,34.0,1,47623,80160,2.0,47623.0,91680.0,,,,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,0,1593,12.0,1,56949,86840,2.0,56949.0,99320.0,,,,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,0,1729,38.0,1,61612,110220,2.0,61612.0,126060.0,,,,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,21.0
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,1,759,7.0,1,28492,33400,2.0,28492.0,38200.0,3.0,28492.0,42950.0,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,1,929,40.0,1,34320,40080,2.0,34320.0,45840.0,3.0,34320.0,51540.0,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,1,1660,56.0,1,59383,80160,2.0,59383.0,91680.0,3.0,59383.0,103080.0,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,1,2000,21.0,1,71040,86840,2.0,71040.0,99320.0,3.0,71040.0,111670.0,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,1,2170,61.0,1,76869,110220,2.0,76869.0,126060.0,3.0,76869.0,141735.0,,,,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,46.0
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,2,917,3.0,2,34046,38200,3.0,34046.0,42950.0,4.0,34046.0,47700.0,5.0,34046.0,51550.0,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,2,1121,17.0,2,41040,45840,3.0,41040.0,51540.0,4.0,41040.0,57240.0,5.0,41040.0,61860.0,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,2,1999,20.0,2,71143,91680,3.0,71143.0,103080.0,4.0,71143.0,114480.0,5.0,71143.0,123720.0,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,2,2407,7.0,2,85132,99320,3.0,85132.0,111670.0,4.0,85132.0,124020.0,5.0,85132.0,134030.0,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,
412,ALVISTA TOWERS,147-20,94TH AVENUE,4,New Construction,HDC,2,2611,35.0,2,92126,126060,3.0,92126.0,141735.0,4.0,92126.0,157410.0,5.0,92126.0,170115.0,,,,,,,63353.0,11/1/17,2017,STILL IN PROGRESS,32.0
413,229 Cherry Street,229,CHERRY STREET,1,New Construction,HPD,0,947,49.0,1,34355,40080,,,,,,,,,,,,,,,,72451.0,11/1/17,2017,STILL IN PROGRESS,
413,229 Cherry Street,229,CHERRY STREET,1,New Construction,HPD,1,1017,51.0,1,36823,40080,2.0,36823.0,45840.0,,,,,,,,,,,,,72451.0,11/1/17,2017,STILL IN PROGRESS,
413,229 Cherry Street,229,CHERRY STREET,1,New Construction,HPD,2,1230,104.0,2,44160,45840,3.0,44160.0,51540.0,4.0,44160.0,57240.0,,,,,,,,,,72451.0,11/1/17,2017,STILL IN PROGRESS,
414,Vernon Tower,31-57,VERNON BOULEVARD,4,New Construction,HPD,0,867,5.0,1,31612,40080,,,,,,,,,,,,,,,,71239.0,11/6/17,2017,STILL IN PROGRESS,
414,Vernon Tower,31-57,VERNON BOULEVARD,4,New Construction,HPD,1,931,5.0,1,33875,40080,2.0,33875.0,45840.0,,,,,,,,,,,,,71239.0,11/6/17,2017,STILL IN PROGRESS,
414,Vernon Tower,31-57,VERNON BOULEVARD,4,New Construction,HPD,2,1123,11.0,2,40492,45840,3.0,40492.0,51540.0,4.0,40492.0,57240.0,,,,,,,,,,71239.0,11/6/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,0,822,2.0,1,30069,40080,,,,,,,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,1,396,8.0,1,15532,20040,2.0,15532.0,22920.0,,,,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,1,558,7.0,1,21086,26720,2.0,21086.0,30560.0,,,,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,1,720,7.0,1,26640,33400,2.0,26640.0,38200.0,,,,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,1,882,25.0,1,32195,40080,2.0,32195.0,45840.0,,,,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,1,1368,2.0,1,48858,80160,2.0,48858.0,91680.0,,,,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,2,482,7.0,2,18515,22920,3.0,18515.0,25770.0,4.0,18515.0,28620.0,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,2,676,14.0,2,25166,30560,3.0,25166.0,34360.0,4.0,25166.0,38160.0,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,2,870,14.0,2,31818,38200,3.0,31818.0,42950.0,4.0,31818.0,47700.0,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,2,1065,58.0,2,38503,45840,3.0,38503.0,51540.0,4.0,38503.0,57240.0,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,2,1647,16.0,2,58458,91680,3.0,58458.0,103080.0,4.0,58458.0,114480.0,,,,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,3,551,1.0,3,21463,25770,4.0,21463.0,28620.0,5.0,21463.0,30930.0,6.0,21463.0,33210.0,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,3,775,3.0,3,29143,34360,4.0,29143.0,38160.0,5.0,29143.0,41240.0,6.0,29143.0,44280.0,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,3,1000,3.0,3,36858,42950,4.0,36858.0,47700.0,5.0,36858.0,51550.0,6.0,36858.0,55350.0,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,3,1224,5.0,3,44538,51540,4.0,44538.0,57240.0,5.0,44538.0,61860.0,6.0,44538.0,66420.0,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
415,West Farms Apartments,1900,BOSTON ROAD,2,New Construction,HDC,3,1898,8.0,3,67646,103080,4.0,67646.0,114480.0,5.0,67646.0,123720.0,6.0,67646.0,132840.0,,,,,,,64134.0,11/7/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,0,864,28.0,1,31509,40080,,,,,,,,,,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,0,1048,2.0,1,37817,53440,,,,,,,,,,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,1,928,32.0,1,33771,40080,2.0,33771.0,45840.0,,,,,,,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,1,1319,2.0,1,47177,53440,2.0,47177.0,61120.0,,,,,,,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,2,1121,3.0,2,36446,45840,3.0,36446.0,51540.0,4.0,36446.0,57240.0,,,,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,2,1590,9.0,2,56503,61120,3.0,56503.0,68720.0,4.0,56503.0,76320.0,,,,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,3,1287,6.0,3,46697,51540,4.0,46697.0,57240.0,5.0,46697.0,61860.0,6.0,46697.0,66420.0,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
416,EAST 162nd STREET COURT,294,EAST 162 STREET,2,New Construction,HPD,3,1829,6.0,3,65280,68720,4.0,65280.0,76320.0,5.0,65280.0,82480.0,6.0,65280.0,88560.0,,,,,,,59506.0,11/13/17,2017,STILL IN PROGRESS,
417,94 North 3rd Street,123,METROPOLITAN AVENUE,3,New Construction,HPD,0,867,7.0,1,31612,40080,,,,,,,,,,,,,,,,40919.0,11/15/17,2017,STILL IN PROGRESS,
417,94 North 3rd Street,123,METROPOLITAN AVENUE,3,New Construction,HPD,1,931,5.0,1,33875,40080,2.0,33875.0,45840.0,,,,,,,,,,,,,40919.0,11/15/17,2017,STILL IN PROGRESS,
417,94 North 3rd Street,123,METROPOLITAN AVENUE,3,New Construction,HPD,2,1123,3.0,2,40492,45840,3.0,40492.0,51540.0,4.0,40492.0,57240.0,,,,,,,,,,40919.0,11/15/17,2017,STILL IN PROGRESS,
418,The Apartments at Landing Road,233,LANDING ROAD,2,New Construction,HDC,1,714,7.0,1,26949,33400,2.0,26949.0,33400.0,,,,,,,,,,,,,56423.0,11/15/17,2017,7/20/18,
418,The Apartments at Landing Road,233,LANDING ROAD,2,New Construction,HDC,2,1058,17.0,2,38880,45840,3.0,38880.0,51540.0,4.0,38880.0,57240.0,,,,,,,,,,56423.0,11/15/17,2017,7/20/18,
420,EOS PHASE II,855,AVENUE OF THE AMERICAS,1,New Construction,HPD,0,1448,1.0,1,51532,60120,,,,,,,,,,,,,,,,34136.0,12/4/17,2017,3/1/19,
420,EOS PHASE II,855,AVENUE OF THE AMERICAS,1,New Construction,HPD,0,1615,1.0,1,57258,66800,,,,,,,,,,,,,,,,34136.0,12/4/17,2017,3/1/19,
420,EOS PHASE II,855,AVENUE OF THE AMERICAS,1,New Construction,HPD,0,1949,1.0,1,68709,80160,,,,,,,,,,,,,,,,34136.0,12/4/17,2017,3/1/19,
420,EOS PHASE II,855,AVENUE OF THE AMERICAS,1,New Construction,HPD,1,1554,1.0,1,55235,60120,2.0,55235.0,68760.0,,,,,,,,,,,,,34136.0,12/4/17,2017,3/1/19,
